Cod_Col;Nombre;Latitud;Longitud;Departamento;Municipio;Sector;Estrato;Naturaleza;Calendario;Genero;Categoria;Total;Matematica;Ciencias_Naturales;Ciencias_Sociales;Lectura_critica;Ingles;Cluster
105001011631;INST EDUC ASAMBLEA DEPARTAMENTAL;6.238506914;-75.55152601;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.7035;0.7046;0.6834;0.6985;0.7337;0.6857;1
105001011690;INST EDUC FEDERICO CARRASQUILLA;6.298644676;-75.54929221;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.7011;0.7054;0.6869;0.6896;0.725;0.6933;1
105001011711;INST EDUC FE Y ALEGRIA VILLA DE LA CANDELARIA;6.285169726;-75.5938331;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.7049;0.6972;0.7015;0.6822;0.7449;0.6858;1
105001011886;INST EDUC AMERICA;6.246192819;-75.61537888;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;C;0.6514;0.6299;0.6505;0.6358;0.6903;0.649;0
105001012092;INST EDUC BARRIO SANTANDER;6.30657981;-75.57598123;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6856;0.6657;0.6886;0.6756;0.7201;0.6626;1
105001012106;INST EDUC JUAN MARIA CESPEDES;6.235279058;-75.59708704;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 3;OFICIAL;A;MIXTO;A;0.7591;0.7592;0.7573;0.7482;0.7732;0.755;3
105001012165;INST EDUC GUADALUPE;6.286615295;-75.55010038;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;C;0.6246;0.6123;0.6085;0.6068;0.6739;0.6157;1
105001012581;INSTITUCION EDUCATIVA REINO DE BELGICA;6.284842044;-75.53882327;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 1;OFICIAL;A;MIXTO;C;0.6352;0.6244;0.6383;0.6235;0.6649;0.6044;2
105001012696;INST EDUC ALFONSO LOPEZ PUMAREJO;6.250214413;-75.55499376;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.7057;0.7084;0.6918;0.6995;0.7266;0.6944;0
105001012700;INST EDUC SAN PABLO;6.288242181;-75.54683789;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6744;0.6581;0.6777;0.664;0.7104;0.6362;0
105001013013;INSTITUCION EDUCATIVA EL PICACHITO;6.300260121;-75.58486708;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 1;OFICIAL;A;MIXTO;A;0.7458;0.7492;0.7485;0.739;0.7517;0.7297;2
105001013072;INST EDUC MAESTRO PEDRO NEL GOMEZ;6.311350004;-75.56781502;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 3;OFICIAL;A;MIXTO;B;0.7148;0.7159;0.6995;0.7062;0.7393;0.7095;4
105001013145;INST EDUC SANTA TERESA;6.30123519;-75.55612491;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;A;0.763;0.7715;0.7499;0.7641;0.7773;0.7305;0
105001013340;INST EDUC INEM JOSE FELIX DE RESTREPO;6.206855762;-75.57766667;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;A;0.7464;0.7444;0.7345;0.7394;0.7724;0.7314;1
105001013439;INST EDUC FELIX DE BEDOUT MORENO;6.306094222;-75.56947217;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 3;OFICIAL;A;MIXTO;B;0.7051;0.6937;0.6892;0.6956;0.7399;0.7105;3
105001013447;INST EDUC JOSE HORACIO BETANCUR;6.274871;-75.627692;ANTIOQUIA;MEDELLÕN;Rural;Estrato 2;OFICIAL;A;MIXTO;C;0.6446;0.6282;0.6505;0.6328;0.6713;0.6315;1
105001013633;INST EDUC LOMA HERMOSA;6.207411;-75.558658;ANTIOQUIA;MEDELLÕN;Rural;Estrato 2;OFICIAL;A;MIXTO;C;0.6634;0.6543;0.6749;0.6354;0.6985;0.6348;0
105001014397;INST EDUC LUIS LOPEZ DE MESA;6.284227173;-75.58071194;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6944;0.692;0.6868;0.6726;0.7289;0.6859;1
105001014851;INST EDUC JESUS REY;6.283376907;-75.59200862;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;A;0.7517;0.7343;0.7381;0.7536;0.7784;0.7587;1
105001015091;INST EDUC FE Y ALEGRIA GRANIZAL;6.292786727;-75.547822;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6984;0.6832;0.6986;0.6963;0.7285;0.6589;1
105001015148;INST EDUC CAMILO MORA CARRASQUILLA;6.27836636;-75.6062211;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;C;0.6444;0.6282;0.6276;0.6235;0.7019;0.6337;0
105001015172;INST EDUC EDUARDO SANTOS;6.258407537;-75.6289393;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 1;OFICIAL;A;MIXTO;B;0.6709;0.6439;0.6685;0.6549;0.7179;0.6657;5
105001015211;INST EDUC LA LIBERTAD;6.239640218;-75.54107569;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 1;OFICIAL;A;MIXTO;C;0.6253;0.6347;0.6353;0.6027;0.6338;0.609;2
105001015831;INST EDUC VALLEJUELOS;6.276813703;-75.61442565;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 1;OFICIAL;A;MIXTO;C;0.6627;0.6181;0.6619;0.6671;0.7088;0.6477;2
105001016420;INST EDUC TRICENTENARIO;6.291966912;-75.56484366;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6868;0.6774;0.6738;0.6828;0.7161;0.6786;0
105001017132;INST EDUC FE Y ALEGRIA SAN JOSE;6.291269344;-75.58998532;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;C;0.6644;0.6353;0.649;0.6675;0.7094;0.6537;0
105001017965;INST EDUC MANUEL JOSE GOMEZ S;6.294065152;-75.57358294;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 3;OFICIAL;A;MIXTO;B;0.7028;0.6945;0.6823;0.6991;0.7385;0.6932;4
105001018759;INST EDUC FE Y ALEGRIA EL LIMONAR;6.174378;-75.642249;ANTIOQUIA;MEDELLÕN;Rural;Estrato 2;OFICIAL;A;MIXTO;B;0.6736;0.6581;0.6491;0.6723;0.7189;0.6621;0
105001019011;I.E. STELLA VELEZ LONDO—O;6.268431442;-75.61630399;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 1;OFICIAL;A;MIXTO;B;0.7031;0.7008;0.698;0.6945;0.7316;0.666;5
105001019062;INST EDUC ALFONSO MORA NARANJO;6.271177582;-75.55699705;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 3;OFICIAL;A;MIXTO;B;0.687;0.6647;0.6662;0.6941;0.7278;0.6721;4
105001019089;INST EDUC VIDA PARA TODOS;6.233723235;-75.53901392;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 1;OFICIAL;A;MIXTO;C;0.6521;0.6508;0.6455;0.629;0.6882;0.6365;2
105001019143;I.E. JORGE ELIECER GAITAN;6.289960307;-75.58500995;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.7109;0.7134;0.6956;0.6899;0.7425;0.7175;1
105001019194;INST EDUC EL PEDREGAL;6.300198847;-75.5753584;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6964;0.6813;0.7009;0.6867;0.7233;0.6763;1
105001019305;INST EDUC LA AVANZADA;6.2944272;-75.5392082;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 1;OFICIAL;A;MIXTO;C;0.6212;0.609;0.6235;0.6076;0.6545;0.5922;2
105001019330;INST EDUC BARRIO SANTA MARGARITA;6.277379346;-75.62019632;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;A;0.731;0.7331;0.7123;0.7352;0.7531;0.7017;1
105001019429;INST EDUC LUIS CARLOS GALAN SARMIENTO;6.250244465;-75.54709645;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6702;0.6636;0.6678;0.6492;0.7014;0.6664;0
105001019453;INST EDUC VILLA DEL SOCORRO;6.295362754;-75.55407279;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6711;0.6795;0.6707;0.6405;0.6986;0.6568;1
105001019534;INST EDUC RODRIGO LARA BONILLA;6.264129099;-75.54076696;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 1;OFICIAL;A;MIXTO;C;0.6391;0.6128;0.6322;0.6339;0.6818;0.6263;2
105001019674;INST EDUC MIRAFLORES - LUIS EDUARDO VALENCIA GARCIA;6.239058448;-75.55151613;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 3;OFICIAL;A;MIXTO;B;0.7027;0.6927;0.6932;0.6906;0.7346;0.7025;4
105001019798;INST EDUC ALFONSO LOPEZ;6.284447815;-75.57894724;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6853;0.6776;0.6911;0.6548;0.7149;0.6938;0
105001019925;INST EDUC ALCALDIA DE MEDELLIN;6.212620517;-75.60346524;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6887;0.6784;0.6751;0.6823;0.7162;0.6967;1
105001020028;INST EDUC EL SALVADOR;6.234151214;-75.564764;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 3;OFICIAL;A;MIXTO;B;0.7082;0.7107;0.6938;0.696;0.7378;0.692;3
105001020052;INST EDUC RAFAEL GARCIA HERREROS;6.278859925;-75.60159805;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6895;0.6654;0.6755;0.6816;0.7297;0.7076;0
105001020273;INST EDUC CIUDAD DON BOSCO;6.292198652;-75.59744942;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 1;OFICIAL;A;MIXTO;B;0.6955;0.6858;0.6966;0.6887;0.7198;0.6682;5
105001021199;INST EDUC LA INDEPENDENCIA;6.253171459;-75.62462859;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 1;OFICIAL;A;MIXTO;C;0.6331;0.6214;0.6325;0.6087;0.6704;0.6314;5
105001021547;INST EDUC VILLA FLORA;6.279744941;-75.5923619;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;A;0.7212;0.7201;0.7076;0.7091;0.7415;0.741;0
105001021636;INST EDUC KENNEDY;6.291149438;-75.58182905;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6786;0.6804;0.664;0.6629;0.7115;0.6644;1
105001021873;INST EDUC SOL DE ORIENTE;6.245232138;-75.54081564;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 1;OFICIAL;A;MIXTO;B;0.6754;0.6691;0.6684;0.6619;0.7065;0.6623;5
105001022101;INST EDUC LAS NIEVES;6.273487841;-75.54916668;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6962;0.6989;0.6941;0.6781;0.717;0.6869;0
105001023965;INST EDUC FINCA LA MESA;6.303967074;-75.55479431;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.7027;0.6948;0.696;0.6845;0.7253;0.7328;0
105001024073;INST EDUC CASD;6.296957348;-75.57521781;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.7037;0.6944;0.7016;0.6895;0.737;0.6807;1
105001025763;INST EDUC DEBORA ARANGO PEREZ;6.223766506;-75.62659374;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6721;0.6494;0.6591;0.6762;0.7021;0.6769;1
105001025771;INST EDUC JOAQUIN VALLEJO ARBELAEZ;6.255680549;-75.54230549;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 1;OFICIAL;A;MIXTO;C;0.6356;0.6107;0.6291;0.6268;0.677;0.6316;5
105001025780;INST EDUC PBRO ANTONIO JOSE BERNAL LONDO—O SJ;6.301157189;-75.55926055;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6933;0.6883;0.6777;0.6862;0.7316;0.6613;1
105001025798;INST EDUC ANGELA RESTREPO MORENO;6.17706785;-75.63734888;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.7029;0.6878;0.6842;0.698;0.7477;0.6843;0
105001025844;INST EDUC ANTONIO DERKA - SANTO DOMINGO;6.296648454;-75.53978562;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 1;OFICIAL;A;MIXTO;B;0.6865;0.6857;0.6744;0.6756;0.7201;0.6569;5
105001025984;INST EDUC COLEGIO LOYOLA PARA LA CIENCIA Y LA INNOVACI”N;6.307867119;-75.55915455;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 3;OFICIAL;A;MIXTO;A+;0.8152;0.8157;0.8066;0.804;0.8311;0.8255;3
105001026000;INST EDUC CIUDADELA NUEVO OCCIDENTE;6.281681513;-75.61690649;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;C;0.6562;0.6381;0.6524;0.6371;0.6969;0.6569;0
105001026352;INSTITUCION EDUCATIVA EL CORAZ”N;6.247394393;-75.62943458;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 1;OFICIAL;A;MIXTO;C;0.6217;0.606;0.6309;0.5953;0.6563;0.6168;2
105001026361;INSTITUCION EDUCATIVA JESUS MARIA VALLE;6.30028077;-75.58235177;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 1;OFICIAL;A;MIXTO;C;0.64;0.6273;0.6341;0.626;0.6827;0.6091;2
105001026514;INST EDUC SAN BENITO;6.25528446;-75.57172268;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 3;OFICIAL;A;MIXTO;B;0.7075;0.7063;0.7134;0.6959;0.727;0.6703;3
105001026549;INST EDUC BELLO ORIENTE;6.276714917;-75.53817937;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 1;OFICIAL;A;MIXTO;C;0.6391;0.6114;0.6228;0.6281;0.693;0.6424;2
105001026654;INST EDUC EL PLAYON;6.307658695;-75.55518289;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;D;0.5843;0.5545;0.5727;0.5805;0.6239;0.6007;0
105001026671;INST EDUC SAN NICOLAS;6.288162023;-75.55282705;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6923;0.6791;0.6851;0.6934;0.7163;0.6778;0
105001026689;INST EDUC BLANQUIZAL;6.274475931;-75.6051419;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 1;OFICIAL;A;MIXTO;D;0.6195;0.5966;0.6005;0.6143;0.6706;0.6075;2
105001026697;INST EDUC FUNDADORES;6.259254033;-75.61693186;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;D;0.5992;0.5762;0.608;0.5624;0.6523;0.5926;0
105001026701;INST EDUC PROGRESAR;6.309006489;-75.58047437;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 1;OFICIAL;A;MIXTO;D;0.5892;0.5771;0.5691;0.5672;0.6438;0.588;2
105001800112;INST EDUC EL DIAMANTE;6.286473157;-75.58864174;ANTIOQUIA;MEDELLÕN;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6942;0.6931;0.6685;0.7032;0.7255;0.6533;0
105002000047;I. E. FUNDACION CELIA DUQUE DE DUQUE;5.786431299;-75.42679181;ANTIOQUIA;ABEJORRAL;Urbano;Estrato 2;OFICIAL;A;MIXTO;A;0.7351;0.7221;0.7222;0.7488;0.7495;0.7281;1
105002000055;I. E.  MANUEL CANUTO RESTREPO;5.787532081;-75.432343;ANTIOQUIA;ABEJORRAL;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6705;0.6709;0.6826;0.6487;0.6884;0.6444;1
105002000161;I. E. ESCUELA NORMAL SUPERIOR;5.788133928;-75.42921627;ANTIOQUIA;ABEJORRAL;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.7197;0.725;0.727;0.7043;0.7402;0.6662;1
105004000109;I. E.  LA MILAGROSA;6.631725733;-76.06560248;ANTIOQUIA;ABRIAQUÕ;Urbano;Estrato 2;OFICIAL;A;MIXTO;C;0.6384;0.6255;0.6433;0.6139;0.6778;0.6174;0
105021000139;I. E. PROCESA DELGADO;6.378611111;-75.14083333;ANTIOQUIA;ALEJANDRÕA;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6929;0.6903;0.6876;0.6841;0.7277;0.6396;0
105030000010;I. E. ESCUELA NORMAL SUPERIOR AMAGA;6.037611746;-75.7049181;ANTIOQUIA;AMAG¡;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.7133;0.7039;0.7014;0.7074;0.7458;0.6982;1
105030000028;I. E. SAN FERNANDO;6.033594312;-75.70286326;ANTIOQUIA;AMAG¡;Urbano;Estrato 2;OFICIAL;A;MIXTO;C;0.6452;0.62;0.6449;0.6368;0.6856;0.6261;1
105031000056;I. E. PRESBITERO GERARDO MONTOYA;6.909579632;-75.07677351;ANTIOQUIA;AMALFI;Urbano;Estrato 1;OFICIAL;A;MIXTO;B;0.6971;0.7007;0.679;0.6894;0.7201;0.695;2
105031001516;I. E. EDUARDO FERNANDEZ BOTERO;6.907041969;-75.07358005;ANTIOQUIA;AMALFI;Urbano;Estrato 1;OFICIAL;A;MIXTO;A;0.7224;0.7429;0.7085;0.701;0.7397;0.7159;5
105031001583;I. E. PUEBLO NUEVO;6.912741816;-75.08278331;ANTIOQUIA;AMALFI;Urbano;Estrato 1;OFICIAL;A;MIXTO;C;0.6414;0.6291;0.6361;0.6221;0.6888;0.6103;2
105034000014;I. E. SAN JUAN DE LOS ANDES;5.657399716;-75.87788204;ANTIOQUIA;ANDES;Urbano;Estrato 2;OFICIAL;A;MIXTO;A;0.7642;0.7805;0.7608;0.7627;0.7714;0.7085;1
105034000278;I. E. MARCO FIDEL SUAREZ;5.657153419;-75.88165195;ANTIOQUIA;ANDES;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.7159;0.7041;0.7055;0.7155;0.7368;0.7209;1
105034000740;I. E. JUAN DE DIOS URIBE;5.653517073;-75.8755246;ANTIOQUIA;ANDES;Urbano;Estrato 1;OFICIAL;A;MIXTO;C;0.6454;0.6519;0.6432;0.6277;0.6733;0.6021;5
105034001207;I. E. MARIA AUXILIADORA;5.657971595;-75.87704437;ANTIOQUIA;ANDES;Urbano;Estrato 2;OFICIAL;A;MIXTO;A;0.7452;0.7343;0.7509;0.7425;0.7622;0.7181;1
105036000097;I. E.  SAN JOSE;6.110580632;-75.7130685;ANTIOQUIA;ANGEL”POLIS;Urbano;Estrato 2;OFICIAL;A;MIXTO;C;0.65;0.637;0.6504;0.633;0.6877;0.6253;0
105038000019;I. E. MARIANO DE JESUS EUSSE;6.884525261;-75.33481983;ANTIOQUIA;ANGOSTURA;Urbano;Estrato 1;OFICIAL;A;MIXTO;D;0.6157;0.6157;0.6201;0.5971;0.6406;0.5834;5
105040000212;I. E. ANORI;7.081111;-75.136111;ANTIOQUIA;ANORÕ;Urbano;Estrato 2;OFICIAL;A;MIXTO;D;0.6108;0.593;0.6064;0.597;0.6576;0.5777;1
105042000180;I. E. SAN LUIS GONZAGA;6.558153541;-75.82446946;ANTIOQUIA;SANTA F… DE ANTIOQUIA;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6871;0.6806;0.6737;0.6795;0.7199;0.6716;0
105042000732;I. E. ARTURO VELASQUEZ ORTIZ;6.551420452;-75.82457866;ANTIOQUIA;SANTA F… DE ANTIOQUIA;Urbano;Estrato 1;OFICIAL;A;MIXTO;C;0.6541;0.6383;0.6501;0.649;0.6862;0.633;2
105044000128;I. E. ANZA;6.301113524;-75.85456828;ANTIOQUIA;ANZ¡;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.7107;0.7034;0.7094;0.6947;0.7288;0.7309;0
105045000148;I.E. JOSE CELESTINO MUTIS;7.895461695;-76.63637021;ANTIOQUIA;APARTAD”;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6772;0.6846;0.678;0.655;0.6988;0.6543;0
105045000164;I.E. MADRE LAURA;7.885804096;-76.63284577;ANTIOQUIA;APARTAD”;Urbano;Estrato 2;OFICIAL;A;MIXTO;A;0.7263;0.7127;0.7075;0.7243;0.7496;0.7591;1
105045000393;I.E. ALFONSO LOPEZ;7.87558817;-76.61497085;ANTIOQUIA;APARTAD”;Urbano;Estrato 2;OFICIAL;A;MIXTO;C;0.6537;0.6399;0.6438;0.6494;0.6914;0.6241;0
105045000601;I.E. CADENA LAS PLAYAS;7.878534402;-76.62193582;ANTIOQUIA;APARTAD”;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6815;0.6876;0.6568;0.665;0.7163;0.6824;0
105045001217;I.E. POLICARPA SALAVARRIETA;7.876792429;-76.61267043;ANTIOQUIA;APARTAD”;Urbano;Estrato 2;OFICIAL;A;MIXTO;C;0.6329;0.6348;0.6213;0.6065;0.6771;0.6086;0
105045001454;I.E. SAN FRACISCO DE ASIS;7.881528283;-76.62411964;ANTIOQUIA;APARTAD”;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6986;0.6938;0.6863;0.6974;0.7307;0.6573;0
105045001527;I.E. SANTA MARIA DE LA ANTIGUA;7.880733993;-76.61550103;ANTIOQUIA;APARTAD”;Urbano;Estrato 1;OFICIAL;A;MIXTO;D;0.6166;0.6006;0.5917;0.6188;0.6605;0.6015;2
105045001667;I.E. LA PAZ;7.880394853;-76.61040019;ANTIOQUIA;APARTAD”;Urbano;Estrato 1;OFICIAL;A;MIXTO;C;0.6532;0.6384;0.6453;0.6447;0.6847;0.6517;2
105045001683;I. E. HERACLIO MENA PADILLA;7.877655208;-76.62840098;ANTIOQUIA;APARTAD”;Urbano;Estrato 2;OFICIAL;A;MIXTO;C;0.6415;0.6266;0.6237;0.6349;0.6854;0.6271;0
105051000028;I. E. MIGUEL VICENTE GARRIDO ORTIZ;8.848860941;-76.42662658;ANTIOQUIA;ARBOLETES;Urbano;Estrato 1;OFICIAL;A;MIXTO;C;0.6486;0.6383;0.6439;0.6365;0.6751;0.6504;5
105051000508;I. E. JOSE MANUEL RESTREPO;8.848799785;-76.42203298;ANTIOQUIA;ARBOLETES;Urbano;Estrato 1;OFICIAL;A;MIXTO;C;0.6266;0.6205;0.6222;0.616;0.6546;0.6057;2
105055000022;I. E. SANTA TERESA;5.731250855;-75.13936704;ANTIOQUIA;ARGELIA;Urbano;Estrato 1;OFICIAL;A;MIXTO;C;0.6657;0.6493;0.658;0.673;0.6922;0.6366;2
105059000116;I. E. ROSA MESA DE MEJIA;6.158056;-75.786944;ANTIOQUIA;ARMENIA;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6991;0.6973;0.6871;0.6865;0.7273;0.6937;0
105079000015;I. E. MANUEL JOSE CAICEDO;6.434690595;-75.32719625;ANTIOQUIA;BARBOSA;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.692;0.688;0.6788;0.6879;0.7236;0.6603;1
105079000082;I. E.  LUIS EDUARDO ARIAS REINEL;6.434564074;-75.32888009;ANTIOQUIA;BARBOSA;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.7017;0.702;0.6884;0.6933;0.7314;0.6761;1
105079000406;I. E. PRESBITERO LUIS EDUARDO PEREZ MOLINA;6.435034227;-75.32927613;ANTIOQUIA;BARBOSA;Urbano;Estrato 2;OFICIAL;A;MIXTO;A;0.7309;0.7204;0.7235;0.7276;0.7645;0.6943;0
105086000110;I.E. PBRO. RICARDO LUIS GUTIERREZ TOBON;6.602919187;-75.66522374;ANTIOQUIA;BELMIRA;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.685;0.6791;0.6868;0.6756;0.7052;0.6643;0
105088000273;IE FERNANDO VELEZ;6.337347481;-75.56773368;ANTIOQUIA;BELLO;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.7075;0.6969;0.7039;0.6942;0.7423;0.6854;0
105088000290;IE DIVINA EUCARISTIA;6.335206402;-75.56083091;ANTIOQUIA;BELLO;Urbano;Estrato 3;OFICIAL;A;MIXTO;B;0.6876;0.6791;0.6703;0.6711;0.7231;0.7074;4
105088000338;IE JUAN IGNACIO CASTRILLON ROLDAN;6.31365304;-75.58167594;ANTIOQUIA;BELLO;Urbano;Estrato 1;OFICIAL;A;MIXTO;C;0.6541;0.6526;0.6491;0.6336;0.6917;0.6226;2
105088000362;IE CINCUENTENARIO DE FABRICATO;6.342014844;-75.563126;ANTIOQUIA;BELLO;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6959;0.6784;0.6816;0.6922;0.726;0.7115;0
105088000389;IE SANTA CATALINA;6.3392424;-75.55586324;ANTIOQUIA;BELLO;Urbano;Estrato 3;OFICIAL;A;MIXTO;A;0.737;0.7238;0.728;0.7336;0.7706;0.7131;4
105088000419;IE LA GABRIELA;6.319245572;-75.5501658;ANTIOQUIA;BELLO;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6701;0.6636;0.6649;0.6484;0.7108;0.6479;0
105088000427;IE SAGRADO CORAZON;6.333411822;-75.55681613;ANTIOQUIA;BELLO;Urbano;Estrato 3;OFICIAL;A;MIXTO;A;0.7349;0.7286;0.7256;0.7258;0.7569;0.7431;4
105088000486;IE PLAYA RICA;6.34405225;-75.56726344;ANTIOQUIA;BELLO;Urbano;Estrato 2;OFICIAL;A;MIXTO;C;0.6457;0.6397;0.6386;0.6187;0.688;0.6391;0
105088000532;IE LA MILAGROSA;6.342391171;-75.5609299;ANTIOQUIA;BELLO;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.69;0.665;0.6755;0.6921;0.7232;0.7026;0
105088000877;IE MARCO FIDEL SUAREZ;6.336570001;-75.55990138;ANTIOQUIA;BELLO;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.7076;0.6962;0.6935;0.6967;0.7433;0.7094;0
105088001415;IE ABRAHAM REYES;6.346827649;-75.55418578;ANTIOQUIA;BELLO;Urbano;Estrato 1;OFICIAL;A;MIXTO;B;0.7111;0.7011;0.7076;0.705;0.747;0.6627;2
105088001431;IE LA CAMILA;6.328922377;-75.54081946;ANTIOQUIA;BELLO;Urbano;Estrato 1;OFICIAL;A;MIXTO;B;0.6871;0.6808;0.6858;0.6879;0.7045;0.6546;2
105088001521;I.E. CENTENARIO DE BELLO;6.306702945;-75.54533291;ANTIOQUIA;BELLO;Urbano;Estrato 1;OFICIAL;A;MIXTO;C;0.6634;0.6555;0.6554;0.6467;0.7044;0.639;2
105088001539;IE ANDRES BELLO;6.338215747;-75.55825554;ANTIOQUIA;BELLO;Urbano;Estrato 3;OFICIAL;A;MIXTO;A;0.7577;0.7557;0.7414;0.7501;0.7789;0.7715;3
